,Start,Stop,Pearson,hourly-position,hourly-velocity,expected-arrival
0,2015-10-13 02:30:00,2015-10-13 03:29:00,0.8596714812333778,322478.950559322,-543.5474576271187,9
1,2015-10-13 02:31:00,2015-10-13 03:30:00,0.8373658670627784,322491.76666101697,-544.3474576271186,9
2,2015-10-13 02:32:00,2015-10-13 03:31:00,0.8179201005498634,322477.51022033894,-545.1474576271186,9
3,2015-10-13 02:33:00,2015-10-13 03:32:00,0.7965679931352837,322456.77098305087,-545.893220338983,9
4,2015-10-13 02:34:00,2015-10-13 03:33:00,0.7710525293779721,322414.46377966105,-546.3457627118644,9
5,2015-10-13 02:35:00,2015-10-13 03:34:00,0.7714344612251739,322292.2642033899,-546.735593220339,9
6,2015-10-13 02:36:00,2015-10-13 03:35:00,0.7685943270076848,322152.92115254235,-546.9644067796609,9
7,2015-10-13 02:37:00,2015-10-13 03:36:00,0.7655379209004538,322076.4809830509,-547.2237288135593,9
8,2015-10-13 02:38:00,2015-10-13 03:37:00,0.7618098763932778,322000.29250847467,-547.5542372881356,9
9,2015-10-13 02:39:00,2015-10-13 03:38:00,0.7577153633168445,321943.8648813559,-547.8440677966103,9
10,2015-10-13 02:40:00,2015-10-13 03:39:00,0.7499893829268245,321896.43233898305,-548.1728813559323,9
11,2015-10-13 02:41:00,2015-10-13 03:40:00,0.745760825295723,321849.39386440685,-548.5288135593221,9
12,2015-10-13 02:42:00,2015-10-13 03:41:00,0.7473782248240786,321774.6870847458,-548.4118644067797,9
13,2015-10-13 02:43:00,2015-10-13 03:42:00,0.7517173219366386,321705.8675932204,-548.3254237288137,9
14,2015-10-13 02:44:00,2015-10-13 03:43:00,0.7551300465754343,321659.1924237288,-548.4016949152543,9
15,2015-10-13 02:45:00,2015-10-13 03:44:00,0.7566869330391967,321633.61988135596,-548.5627118644069,9
16,2015-10-13 02:46:00,2015-10-13 03:45:00,0.7542305153530563,321624.86445762706,-548.7305084745763,9
17,2015-10-13 02:47:00,2015-10-13 03:46:00,0.7632531902068181,321577.82725423726,-548.8983050847459,9
18,2015-10-13 02:48:00,2015-10-13 03:47:00,0.7650635595938979,321514.1639491525,-549.0915254237289,9
19,2015-10-13 02:49:00,2015-10-13 03:48:00,0.7645286871133625,321457.6865932203,-549.284745762712,9
20,2015-10-13 02:50:00,2015-10-13 03:49:00,0.7684114198042817,321418.15438983054,-549.4779661016948,9
21,2015-10-13 02:51:00,2015-10-13 03:50:00,0.7707346089561193,321394.5115932204,-549.5677966101695,9
22,2015-10-13 02:52:00,2015-10-13 03:51:00,0.7712821694962243,321379.2145423729,-549.7169491525424,9
23,2015-10-13 02:53:00,2015-10-13 03:52:00,0.7671195185688353,321384.175220339,-549.8966101694916,9
24,2015-10-13 02:54:00,2015-10-13 03:53:00,0.7600527839261507,321405.08861016954,-550.1847457627119,9
25,2015-10-13 02:55:00,2015-10-13 03:54:00,0.753890366839516,321449.5388474576,-550.5474576271185,9
26,2015-10-13 02:56:00,2015-10-13 03:55:00,0.7459657473941224,321517.53901694913,-550.9440677966102,9
27,2015-10-13 02:57:00,2015-10-13 03:56:00,0.7427249150385371,321574.5071525424,-551.6254237288135,9
28,2015-10-13 02:58:00,2015-10-13 03:57:00,0.7327248119781865,321639.91325423727,-552.215254237288,9
29,2015-10-13 02:59:00,2015-10-13 03:58:00,0.7358341133552389,321664.03427118645,-552.5322033898304,9
30,2015-10-13 03:00:00,2015-10-13 03:59:00,0.7636792946125379,321709.5767288136,-552.8542372881357,9
31,2015-10-13 03:01:00,2015-10-13 04:00:00,0.782461853522228,321733.30028813554,-553.5135593220339,9
32,2015-10-13 03:02:00,2015-10-13 04:01:00,0.7814099297751933,321740.610118644,-554.1610169491526,9
33,2015-10-13 03:03:00,2015-10-13 04:02:00,0.7691043310630858,321723.9387627118,-554.6593220338984,9
34,2015-10-13 03:04:00,2015-10-13 04:03:00,0.7529468131278751,321715.7118983051,-555.1576271186441,9
35,2015-10-13 03:05:00,2015-10-13 04:04:00,0.7454360114822711,321748.3542711864,-555.484745762712,9
36,2015-10-13 03:06:00,2015-10-13 04:05:00,0.7274501969184909,321749.4282542373,-555.8118644067797,9
37,2015-10-13 03:07:00,2015-10-13 04:06:00,0.7305115568349252,321753.5167288135,-556.0932203389831,9
38,2015-10-13 03:08:00,2015-10-13 04:07:00,0.7352004417573397,321743.3110508474,-556.3186440677966,9
