,Start,Stop,Pearson,hourly-position,hourly-velocity,expected-arrival
0,2015-12-09 23:37:00,2015-12-10 00:36:00,0.8841255338442091,301572.06616949156,-434.61355932203384,11
1,2015-12-09 23:38:00,2015-12-10 00:37:00,0.8878705486023836,301666.0998983051,-435.0661016949153,11
2,2015-12-09 23:39:00,2015-12-10 00:38:00,0.8927369493274654,301736.3382881356,-435.4830508474576,11
3,2015-12-09 23:40:00,2015-12-10 00:39:00,0.8704245175124556,301780.6182881356,-435.9474576271186,11
4,2015-12-09 23:41:00,2015-12-10 00:40:00,0.8504717666504857,301838.93988135585,-436.40338983050844,11
5,2015-12-09 23:42:00,2015-12-10 00:41:00,0.8392088184704709,301917.7890169492,-436.81016949152547,11
6,2015-12-09 23:43:00,2015-12-10 00:42:00,0.8402772704726976,301996.62494915246,-437.2406779661017,11
7,2015-12-09 23:44:00,2015-12-10 00:43:00,0.8415679239204741,302057.0717288136,-437.63559322033905,11
8,2015-12-09 23:45:00,2015-12-10 00:44:00,0.8400345914549394,302111.0173220339,-438.00677966101705,11
9,2015-12-09 23:46:00,2015-12-10 00:45:00,0.82577717448105,302198.4641016949,-438.44576271186446,11
10,2015-12-09 23:47:00,2015-12-10 00:46:00,0.8071739460760207,302318.32816949155,-438.89661016949157,11
11,2015-12-09 23:48:00,2015-12-10 00:47:00,0.8092397728805379,302429.53189830505,-439.33559322033904,11
12,2015-12-09 23:49:00,2015-12-10 00:48:00,0.8097471068534885,302537.4786779661,-439.7186440677966,11
13,2015-12-09 23:50:00,2015-12-10 00:49:00,0.8106099527282905,302647.5752881356,-440.11186440677966,11
14,2015-12-09 23:51:00,2015-12-10 00:50:00,0.8108894603014283,302753.3354576271,-440.50508474576264,11
15,2015-12-09 23:52:00,2015-12-10 00:51:00,0.8105383442857734,302856.9204576271,-440.9220338983051,11
16,2015-12-09 23:53:00,2015-12-10 00:52:00,0.8098690045902498,302959.41401694913,-441.3305084745763,11
17,2015-12-09 23:54:00,2015-12-10 00:53:00,0.8078955277560005,303062.9749491526,-441.6949152542373,11
18,2015-12-09 23:55:00,2015-12-10 00:54:00,0.8041720619623194,303171.9300338983,-442.0576271186441,11
19,2015-12-09 23:56:00,2015-12-10 00:55:00,0.7982184752766409,303261.41444067797,-442.4542372881357,11
20,2015-12-09 23:57:00,2015-12-10 00:56:00,0.7940301065941573,303295.75206779665,-442.8372881355933,11
21,2015-12-09 23:58:00,2015-12-10 00:57:00,0.7901708950167444,303327.91596610175,-443.2186440677967,11
22,2015-12-09 23:59:00,2015-12-10 00:58:00,0.7865727465892515,303376.28264406783,-443.6,11
23,2015-12-10 00:00:00,2015-12-10 00:59:00,0.7317809982087449,303420.31679661013,-444.1542372881356,11
24,2015-12-10 00:01:00,2015-12-10 01:00:00,0.6905269822697844,303448.11974576267,-444.6796610169492,11
25,2015-12-10 00:02:00,2015-12-10 01:01:00,0.6655242059936861,303480.2358474576,-445.2084745762712,11
26,2015-12-10 00:03:00,2015-12-10 01:02:00,0.6592558830099676,303531.8,-445.7372881355933,11
27,2015-12-10 00:04:00,2015-12-10 01:03:00,0.666921052384075,303566.0542372881,-446.242372881356,11
28,2015-12-10 00:05:00,2015-12-10 01:04:00,0.6706129396277442,303608.9447457626,-446.7186440677966,11
29,2015-12-10 00:06:00,2015-12-10 01:05:00,0.6759085366583513,303645.33576271177,-447.171186440678,11
30,2015-12-10 00:07:00,2015-12-10 01:06:00,0.6790167719344048,303697.9332203389,-447.59661016949156,11
31,2015-12-10 00:08:00,2015-12-10 01:07:00,0.6842685618752958,303721.32703389827,-448.1254237288136,11
32,2015-12-10 00:09:00,2015-12-10 01:08:00,0.6970183078244684,303769.5755084745,-448.5762711864407,11
33,2015-12-10 00:10:00,2015-12-10 01:09:00,0.7040564590794115,303836.1919491525,-449.0050847457627,11
34,2015-12-10 00:11:00,2015-12-10 01:10:00,0.707443498211118,303928.740338983,-449.3237288135593,11
35,2015-12-10 00:12:00,2015-12-10 01:11:00,0.7133923585110337,304005.0610169491,-449.66101694915255,11
36,2015-12-10 00:13:00,2015-12-10 01:12:00,0.7139284892563637,304053.26271186443,-449.9542372881356,11
37,2015-12-10 00:14:00,2015-12-10 01:13:00,0.7104608656422844,304117.66966101696,-450.26779661016957,11
38,2015-12-10 00:15:00,2015-12-10 01:14:00,0.7044732150244158,304185.3059322034,-450.64915254237286,11
